nodes	snp_model	atac_model	methyl_model	rna_model	protein_model
KIF20B	2.75399423847547	0	0.246881620437785	0.0256639175178202	0
CARD9	0.284318117920506	0	0.350077020712301	0.351570872567493	0.0341462699546891
EPS15	1.70053823098493	0.127744270232854	0.220879880226689	0.0258925028616296	0.311750444712795
DNLZ	0.172719310373202	0	0.141216104877976	0.168914896012191	0
KCNB1	2.64047930677043	0.616993161166881	0.30598216164175	0	0
LHX3	0.708845318154531	0	0.627726942083782	0	0
UBAC1	2.69073003902417	0	0.198574553529113	0.0911271764378407	0
KCNT1	0.423576626818093	0	0.489514487061099	0.0843020085415204	0
C1orf185	0.146612617768165	0	0.141787405508352	0	0
GLT6D1	1.13385213080188	0	0.200101005081907	0	0
MRPS2	0.00122875823036719	0	0	0.0044392073344887	0.228391688638737
SLC16A12	2.69843692811955	0	0.160406380866303	0	0
OLFM1	2.21903731284085	0	0.415462658025962	0.0578380985385979	0
IFIT5	0.3	0	0.092602087120569	0.0996655547234125	1.67743873743117
IFIT1	1.11918640771921	0	0	0.0626810578194151	0.0188226091314898
FCN1	1.63827216398241	0	0.060722299618968	0.204284125885781	0
IFIT1B	2.96619514291482	0	0	0.00270898063071802	0
COL5A1	1.74472749489669	0	1.37391227382609	1.44810683705486	0
IFIT3	0.63670401387526	0	0	0.15832518132126	0.0403435596233882
IFIT2	2.14769741389951	0.15205202822481	0	0.171385403820477	0.0799164038890603
BEND5	2.32060824684891	0.0907858980577584	0	0.0153270079548949	0
AGBL4	1.17092699609758	0	0.446065705083513	0	0
SPATA6	7.98823975007279	0.0768076318558322	0.165073904085997	1.52986781443049e-05	0
VAV2	2.18869048913318	0	1.03955335323208	0.00965046116938053	0
CH25H	0.43660599244854	0	0.165737195487243	0.0642742874355542	0
STAU1	1.72124639904717	1.60355488302749	0.204422496936771	0.000996970505380474	0.00518850225579804
SARDH	2.02018122933698	0	0.309180823722144	1.01713953412697	0
CMPK1	0.671025120389242	0.0756893658091232	0.354964713800268	0.00992597162958799	0.329169759470832
STIL	0.533973516128157	0.0797439289778178	0.240529655709786	7.17954894350691e-05	0
CYP4A22	1.22130924642769	0	0	0	0
CT83	0	0	0	0	0
SLC2A6	0.351015991217509	0	0.14751185247359	0.0252224582203458	0.769747606192459
CYP4X1	1.3705908707523	0	0.530330228063515	0	0
AGTR2	0	0	0	0	0
ARFGEF2	1.38384180189094	0.130660679177478	0.143922665684508	0.00767588660815902	0.317891998737756
LUZP4	0	0	0	0	0
CYP4B1	0.881112649774647	0	0.0948487702336924	0	0
STAMBPL1	0.284667896211754	0.257631602827435	0.593031724709321	0.232639318652712	0
ADAMTS13	0.192594424048845	0	0.765672562980424	0.0596321365355461	0
ANKRD22	0.191481649194722	0.290734554380999	0.220959720020653	0.0146099897793648	0.0415224118252005
EFCAB14	0.348320718190444	0.169689717298802	0.173331058139181	0.00590306671915545	0
IL13RA2	0	0	0	0	0
LIPJ	0.838764005203223	0.00459566013840831	0.00514200933254367	0	0
PREX1	1.47768028184341	0.295773534099353	0.602695590309301	0.0103144922452268	0.000987335203677248
REXO4	0.0843337949323941	0	0.00223308848260232	0.00078484742845408	0
MKNK1	0.292429409876256	0.21237241200079	0.479378875753953	0.0193298410983272	0.0784793066524305
PTEN	1.58806724915598	0	0.202373406020186	0.00358959791817409	0
STKLD1	0	0	0.136076404335538	0.0185482455785036	0
AMOT	0	0	0	1.0066655032612	0
SURF2	0.0161150909262745	0	0.000915526298660459	0.00268837995660489	0
LHFPL1	0	0	0	0	0
SURF1	0	0	0.0119180618729222	0.00905922751448789	0.0414113409104283
RAD54L	1.19480476237791	0.0318265114285164	0.482629618972976	0.547592441714875	0
LURAP1	0.0366187716491263	0.222900213702202	0	0	0
SURF4	0.670254745407025	0	0.286109314466734	0.00749938087198905	0.0715103270413784
POMGNT1	5.48350763061701	0.0761106936520373	1.12996561329904	1.35133058655765e-05	0
MINPP1	0.896910013008057	0.85651244033114	0.158080567016886	0.0729461563566307	0
NCOA3	2.92144380399198	0.813632498565266	1.30891171485481	0.116895175275659	0
TSPAN1	0	0.0334845539216541	0.0926189523799785	0	0
RPL7A	0.0133867486152832	0	0	0.0340192611758907	0.000774028529571848
ADIRF	0.230865523417975	0	0	0.052625184769183	0
MRPL14	0.221136787463112	0	0.185968629510824	0.0122416754683682	0
SNCG	2.33259566028182	0	0	0	0
SURF6	0.8	0	0.114588281215563	0.148746606216941	0
TMEM69	0.240743030061056	0.0868788429923385	0	0.00356851152634618	0
MMRN2	0	0	0.0638550790355998	0.00299522863213369	0
BMPR1A	3.37264863569523	0.475980735461132	0.227132350047237	0.046681508049376	0
GBGT1	1.31211254558038	0	0.0790270237920055	0.0870481887616191	0
CHRDL1	0	0	0	0	0
RALGDS	1.59134799583136	0	0.469427097210767	0.0319617628894147	0
AKR1A1	0.0229147988357856	0.049250181228438	0.847959264259778	0.0531556228357677	0.00567120374654967
OPN4	2.48454714985245	0	0.0951492879231824	0	0
TMEM164	0	0	0	0.00685882086652535	0
CEL	0.209691001300806	0	0.0470941344400553	0.092316441582079	0
TESK2	0.454670855951818	0.259486619280905	0.363345757132826	0.000564082521118252	0
CCSER2	5.23756724296068	0.45901116037427	0.302441382573823	0.100384495802304	0
TOE1	0	0.14158953725074	0.0933781730550821	0.015561563820528	0
MUTYH	0.132453198092152	0.0178839579006019	0.0567595946092065	0.00203294476897868	0
KCNE1L	0	0	0	0	0
LRIT1	0.0641785182324863	0	0.0753416816001534	0	0
GTF3C5	0.00956739979156808	0	0.175100989214131	0.000238569949977074	0
TP53RK	0.170590870752304	0	0.128913613984291	0.0398116791157032	0
C10orf99	0.0586450471072662	0	0.254055101904357	0	0
IRS4	0	0	0	0	0
MRPS18A	1.99888260273136	0.0586245472592761	0.481063368345578	0.152414272137522	0
GHITM	8.77818556602671	0	0.00911198434336799	0.0157112109631529	0.00593471893928158
NRG3	7.23807462568171	0	0.452832959629459	0	0
GTF3C4	1.39794000867204	0	0.0451401451873965	3.61269717005868e-06	0
DDX31	0.170590870752304	0	0.159567429111211	0.0394542928822328	0
RSPH9	0.802345300991056	0.0142136398816884	0.0831597364845869	0.0419441020363137	0
HECTD3	0.115556654429307	0.0148174996157328	0.0711244568160109	0.0403049435286363	0.271704165
RAPGEF1	2.50329654343913	0	0.568426609846997	0.00806518483809874	0.00827729591945849
PTCH2	0.745851084129503	0.38206414451808	0.244361189462995	0.0318999226711033	0
DYDC2	0.095091621198642	0	0.0103641352715346	0	0
PLK3	0	0.125638481092636	0.119532339223338	0.0451242386259741	0
DYDC1	2.04115860863874	0	0	0	0
BEST4	0.175507995608755	0.150173355835379	0.0808851005470577	0	0
UCK1	0.0836470583923013	0	0.15224507986814	0.0381548519039503	0
MAT1A	2.13309901183574	0	0.176725070343797	0	0
KIF2C	8.77392430750516e-05	0.0111005050425118	0.488444088568865	0.0223233267035794	0
POMT1	0.188160700735365	0	0.376585729181665	0.00926377508979911	0
ATG4A	0	0	0	0.000958860973268983	0
POLH	0.0774509799928716	0.0638415080711032	0.220184681936554	0.0259685855863105	0
TMEM53	0	0	0.185967096723242	0.00101878713458158	0
ERI3	0.95971758427247	0.193491561076117	0.287761229860313	0.0536650909495238	0
PLAC9	2.47025474540702	0	0.179907238894014	0.000637986958483602	0
PPAPDC3	0	0	0	0	0
FAM78A	0.867352947049323	0	0.0886699484341666	0.0536051512106911	0
TMEM254	1.79588001734408	0	0	0.0163747558284074	0
CD40	2.71835200693763	0.0109359087473112	0.0852030067259005	0.0811754814843168	0
DMAP1	0.197273195753338	0.0811616454337326	0.166141432784854	0.0601012420150435	0
SFTPD	0.861057121176585	0	0.00271134112411298	0	0
KLF17	0.68309757145741	0	0.0377923644143571	0	0
AIF1L	0.561318617375653	0	0.427935342274413	0	0
CCDC24	0.272598301691047	0.169287104401358	0.138709637277235	0.0548761903936084	0
NUTM2G	0.797450982923847	0	0	0.00122366700934202	0
SFTPA2	0.33889035263304	0	0.000136515648889057	0	0
MMP9	0.307393907155834	0	0.0595428167895274	0.000563171555976423	0.193034249191025
ZCCHC24	4.88040884809792	0	0.533571793652528	0.132697304742075	0
FIBCD1	0.978558006070426	0	0.397948886604959	0	0
IPO13	0.0520181229336985	0.15655553609509	0.204256135257582	0.101018524903044	0
ABL1	3.23258403121934	0	0.178214390498275	0.00848562641380752	0
EXOSC2	0.25077886094845	0	0.449222137893738	0.000912749880500289	0.00223886457329899
POLR3A	0.144445818036634	0	0.160279927460187	0.00330319667790804	0
TSC22D3	0	0	0	0.00016551836122342	0
POLR1C	0.361235994796778	0.00131187692189986	0.487533214573337	0.00109206814703213	0
DLG5	0.701648271719566	0	0.19853131060799	0.00519714917757089	0
ASS1	3.10338098626434	0	0.160225493356822	0	0
KDM4A	0.279588001734407	0.0825686039311715	0.359056167831621	0.00668437043978983	0
NCS1	0.542224564212865	0	0.265684062799287	0.0034480912028156	0
GPR107	0.133857465539232	0	0.426363242404908	0.0274928506663	0
PCIF1	0.469617564515711	0.271064978808873	0.532189301917865	0.0354261904129244	0
YIPF3	0	0	0	0.0103325201815716	0
HYI	0.634700286651686	0.0847130660785016	0	0.0173720884385122	0
PRPS1	0	0	0	0.000255222155072337	0
LRRC73	0.086359655186601	0	0.0534252043142672	0	0
TJAP1	0.187966269343645	0.0814089528623443	0.190486954974249	0.0132285872563641	0
C9orf78	0	0	0	0.00174543750714191	0
CDC20	0.0187086643357145	0.0837799321894127	0.0272600485195766	0.0113620947591713	0
NUP62CL	0	0	0	1.17237387135758	0
PRRX2	1.48745711562581	0	0.179380669802318	0	0
MPL	0.20446769648675	0.242481607046445	0.132896230972506	0.176408026468382	0
TIE1	0.425307190892718	0	0.0760602459029079	0.183440420445189	0
C9orf50	0	0	0	0	0
RBM41	0	0	0	0.208642171850736	0
CTSA	0.658146007804834	0	0.00515195869278803	0.0156182768740411	1.52570587678586
IER5L	3.01769063630906	0	0	0.122821405584349	0
C10orf11	0	0.398364603234254	0	0.258990824672133	0
ZNF691	1.14815171735929	0.294274203161494	0.0831624227213579	0.0265844090326906	0
ERMAP	3.18778334000555	0.101780727625757	0.195843547496822	0.0625575834790338	0
NEURL2	0	0	0	0.145729344309922	0
SPATA25	0	0	0.0877008271927997	0.216629482621312	0
CCDC23	0	0	0	0	0
ZSWIM1	0.828736878557138	0	0.117600477798187	0.000186644796970279	0
ZNF503	0.0236572006437063	0	0	0.00522353987738594	0
C1orf50	0.192594424048845	0	0.173997715875134	0.0206056808287587	0
ABCC10	0.426935982160881	1.32500602538593	0.629929272871904	0.0038838653765757	0
COMTD1	1.36653154442041	0	0.666221812612123	0.00391980275070327	0
DOLPP1	0.840461615382493	0	0.328507989033331	0.00823537427675137	0
YBX1	0.9	0.0537343440316369	0.110114814084252	0.118852284330091	0.430387245
CXorf57	0	0	0	0.390393331079957	0
SH3GLB2	0.269606700862895	0	0.522572188650886	0.0032281319103382	0.0662016861040721
VDAC2	0.728671025375235	1.25397826283818	0.27770800564026	0.108233173647218	0.181169668
TNNC2	0.0551448260798422	0	0.254394395713255	0	0
PPCS	0	0.0664401092005362	0.0140531890692956	0.017045153921391	0.0197975882587212
ZMYND12	0.502182402701225	0.0121867772931631	0.152473518447259	0.162290687505255	0
CRIP3	0.203455322466291	0	0.0449920720443341	0	0
FOXJ3	0.828736878557138	0.0622480766056967	0.370247469165465	0.000468760106174851	0
NUP188	0.620239653385214	0	0.174629020115903	0.000321586651807373	0
GUCA2B	0.45949666051237	0	0.0697686094596387	0	0
IL1RAPL2	0	0	0	0	0
HIVEP3	0.615640862897381	0.461935396247768	0.502140345387372	0.0943290381873073	0
SLC22A7	1.79588001734408	0	0.0529659750647927	0	0
DOLK	1.0022587931531	0	0	0.000174465904509969	0
EDN2	1.03529053714285	0.359229589748783	0.674548303844549	0	0
ESX1	0	0	0	0	0
FOXO6	1.34403362457799	0.0321708703690002	1.11525771060853	0	0
GLRA4	0	0	0	0	0
CTPS1	2.53604264324669	0.221963450414867	0.251103911372167	0.0418052471843161	0
DNTTIP1	0	0	0.0155612872575768	0.00234591404274789	0
TCEAL1	0	0	0	0.00324775958260379	0
TCEAL3	0	0	0	0.0269959412143303	0
TCEAL4	0	0	0	0.310827491640571	0
RAB40A	0	0	0	0	0
CITED4	5.2697634932738	0.0901059002388762	0.251586674776917	0.23854949867365	0
ENDOG	1.25490898867281	0	0.212105324614568	0.00975904746002549	0
WFDC10A	0.55395269865476	0	0	0	0
NGFRAP1	0	0	0	0.117774909599511	0
TBC1D13	0.0321055120874269	0	0.46042868219031	0.00885645862411518	0.480097449190265
WFDC8	1.25490898867281	0	0.0038355756823856	0	0
WBP5	0	0	0	0.344149188998029	0
EPPIN	0	0	4.81097976813964e-05	0	0
ZDHHC12	1.07942615795925	0	0.000650952245805317	0.0198897794687823	0
WFDC6	0.133109249769814	0	0.00134546616194856	0	0
WFDC2	0.668621084159213	0	0.192842813764996	0	0
TCEAL5	0	0	0	0	0
RIMS3	0.478332520471403	0.0253603604947708	0.155484133162108	0.0274716127763201	0
TCEAL8	0	0	0	0.0880471085780467	0
SET	0.655383163411643	0	0.27160790525368	0.0186651536380926	0
BEX4	0	0	0	0.00441098024349717	0
ZNF684	0.425555871608177	0.178411736471761	0.0788108593533891	0.0196478729424094	0
DUSP13	1.60349184432196	0	0.065729609816388	0	0
EXO5	0.0851989969095603	0.134052559248799	0	0.230437706037994	0
ZFP69	1.52907300390242	0.0296495888809225	0.242570887579049	0.000904760449151642	0
DBNDD2	0.0313065355138513	0.0877560177050049	0	0.114609456391315	0
WDR34	0	0	0.204241173701826	0.32004996746773	0
SMAP2	0.298223510317075	0.70217755193198	0.992187222592368	0.028898342487791	0
TP53TG5	0.50487247933302	0	0	1.41579571142456e-05	0
BEX1	0	0	0	0.0647339796267359	0
SDC4	0.198332402652286	0.0169346178541436	0.212945710302069	0.0748393153785071	0
BHLHB9	0	0	0	0.00891566697125677	0
SPTAN1	0.733490195184032	0	0.0770013264509035	0.126416220315583	0.0576651162138107
COL9A2	0.574370825640462	0.126277341883651	0.358823455369328	0.0809358809844376	0
MATN4	0.474446493686257	0	0.149563927813684	0	0
ZMPSTE24	0.351615511089623	0.0458866490314079	0.12390548949058	0.0340038717782228	0.335310633547421
PLAU	0.689244990768555	0.067139444074617	0.983192685999347	0.067033228702056	0
TMCO2	0.192594424048845	0	0.0738306788045935	0	0
SEMG2	0.192594424048845	0.637249209946035	0.106719659941079	0	0
RLF	0.494345244566591	0.248082029823435	0.312937973250248	0.000538625802247038	0
TCEAL6	0	0	0	0	0
TCEAL2	0	0	0	0	0
SEMG1	1.29131771702909	0.143427618932879	0.319839424863567	0	0
ZMAT1	0	0	0	0.00470463168369541	0
WFDC12	0.971873254973036	0.021594675488633	0.0143629126442326	0	0
WFDC5	0.828736878557138	0	1.02349003701425	0	0
CAP1	0.808363592534883	0.308444314404528	0.441881728567392	0.135262226361411	0.238484265305369
STK4	0.103631586223921	0.0524436406996365	2.24675302108669	0.0200023863569382	0.00238006282437222
GNMT	0.354422659077265	0	0.239092964374024	0	0
MFSD2A	0.382963298389444	0.0185158506859992	0.145226340132022	0.0227226826647683	0
TOMM34	0.791537796188317	0	0.0716985796914348	0.000166878301179058	0
OXCT2	2.67497758602943	0	0	0.0355519991179403	0
BMP8B	0	0	0.0927264349893372	0.0206273368835507	0
ARMCX1	0	0	0	0.00863640114550158	0
PPIE	0.180617997398389	0.0406217780715281	0.331516355350297	0.00535756358674106	0
CHCHD1	0	0.0979179876740606	0.062941671635352	0.0673937666348547	0
CNPY3	0.428232429714283	0	0.215910458469636	0.110370332319189	0
HNRNPH2	0	0	0	0.00861677424342151	0.477195608273902
CERCAM	1.84512240252125	0	1.39868643208859	0.00074849285001937	0
YWHAB	0.341548785728705	0	0.0674903266949823	0.0785594483023252	0.336566799632346
FUT11	0.0866674908219803	0	0.697854705470281	0.00205525863979526	0
HPCAL4	0.380523378624531	0	0.125641956393159	1.7103449997167	0
HEYL	0.615640862897381	0.116108794488214	0.299886726268791	0	0
PABPC4	0.15070028384084	0.0368328907447579	0.48084860463672	0.000103201832095655	1.36282629073938
KCNK15	0.474446493686257	0	0.157649382375453	0	0
WISP2	0	0	0	0	0
ADA	2.54618950929431	0	0.452589897409886	0.00267153934421219	0.166086184923367
TBCC	0	0	0.0256927631959692	0.0232596857709257	0
PKIG	1.01938200260161	0.00153001168952003	0.640162793264082	0.135649762900961	0
TRUB2	0	0	0.00303796404063106	0.0615740283879772	0
UBR2	1.18927900303521	0.496692333827101	0.183016453872286	0.0202108661842667	0
TIMM8A	0	0	0	0.00290881164895052	0
TTPAL	0.0113509274827518	0	0.442742471611508	0.110528536213537	0
TAF7L	0	0	0	0	0
ANXA7	0.512421170374731	0.12643234743348	0.384197402659797	0.000809172413307369	0.0224782821713219
DNM1	0	0	0.0936449674072069	1.11623519669145	0
CENPI	0	0	0	0.342419247417238	0
TMEM35	0	0	0	0	0
TRMT2B	0	0	0	0.19656422580477	0
MRPS16	0.000177287669604316	0	0	0.0145886118578603	0
DNAJC9	0.629818655252878	0	0.0266541246626008	0.0145657057886483	0
XKRX	0	0	0	0	0
LOC114841037	0	0	0	0	0
NOX1	0	0	0	0	0
NDUFS5	0.269342877517604	0.795701087051091	0.141770673578137	0.0330522945236084	0
OSER1	0.474834657342858	0.288137273176752	0.109239378709951	0.00703646441838957	0
CSTF2	0	0	0	0.0813974608845492	0
TAF8	0.665863748774527	0.117051603618607	0.194643258777063	0.0829499386280825	0
JPH2	1.17092699609758	0.477079579924981	0.5074454562595	0	0
SYTL4	0	0	0	1.09882948040781	0
CCND3	1.54912175914245	0.523470922253733	0.308056068114319	0.0798204635239593	0
C9orf16	1.23868575503521	0	0.048392149317674	0.238943205395625	0
RRAGC	1.71815793111961	0.020688806926395	0	0.0778086835786932	0.460090770323637
GTSF1L	0.36832750158095	0	0.212760647107865	0	0
SRPX2	0	0	0	0	0
POU3F1	0	0.00703816988063942	0.0220063858325914	0.0249512053998315	0
UTP11L	0	0	0	0.00214295233720498	0
FHL3	1.59348257047714	0.0123731626369251	0.359316337817714	0.0142680385447148	0
LCN2	1.20487247933302	0	0.0292783837097273	0	0
FRS3	2.75364088909027	0.00464847885810976	0.189216590426293	0.0210984959267361	0
SF3A3	0.153185319355778	0.0386715234857178	0.132110921385891	0.159466142217266	0.037713016161429
TSPAN6	0	0	0	0	0
INPP5B	0.410561297628078	0.0890518125184678	0.391863387993181	0.00427623924110352	0
PGC	0.6	0.0821508205958191	0.442474586355213	0	0
IFT52	0.354422659077265	0	0.105424457899773	0.00246310320277521	0
TNMD	0	0	0	0	0
PLA2G12B	0.716292015609668	0.176435040899827	0.208029159359937	0	0
PCDH19	0	0	0	0	0
MTF1	0.230694447464409	0.123031716160055	0.121693332404053	0.00225150169186377	0
RPA4	0	0	0	0.01858776823746	0
C1orf122	0	0.0739760384505544	0	0.0232264832932082	0
YRDC	0.193494689030223	0.286635520439494	0.0028137227194233	0.00225222815358442	0
MANEAL	0.274677560784881	0.0654074855688005	0.230754971263928	0.000403010680868251	0
EPHA10	0.76783700910564	0	0.851562120424656	0	0
MCU	0.518106086327222	0.0496815279310062	0.272631879009947	0.135292032695401	0
CDCA8	0.292513326014591	0	0.031138893862427	0.260871152289212	0
FOXP4	0	0.338056520476003	0.75962625409338	0.000414965346459093	0
GNL2	0.568823122961049	0.0201050899585658	0.271340509355302	0.0324060098824198	0
SLC25A25	0.602509803186884	0	0.51898035185539	0.00238492416496514	0
MEAF6	0.279588001734407	0.098780606660258	0.0519717433005325	9.78641379623725e-05	0
NAIF1	1.5825105151493	0	0.105025967236175	0.206828839315894	0
NAP1L3	0	0	0	0.035893452334936	0
ZC3H12A	0	0.25043149790086	0.0329366551033179	0.432461423715751	0
NCR2	0.931705181194669	0.857571126971934	0.308404361546973	0	0
GRIK3	1.60469060198211	0.0154078737258141	0.401962024308351	0	0
PCDH11X	0	0	0	0	0
FAM102A	0.537860356969059	0	0.256978457547098	0.877938158301358	0
CSF3R	3.72464342730285	0.155892109439833	0.134490171029911	0.47785345800392	0
SPOCK2	2.92333505109557	0	0.565439133532862	2.38215228745276	0
TREM2	0.203455322466291	0	0.0904281790039314	0.0107791426170074	0
KLHL4	0	0	0	0.148147968651625	0
CHST3	1.16106906063481	0	0.223926597979484	0	0
MRPS15	0.372363747448347	0.0704163309869108	0.191333358684163	0.0266879550131057	0
DACH2	0	0	0	0	0
STK40	0.152591491849718	0.171648970331374	0.633361378159714	0.000376420135150119	0
ST6GALNAC6	0.248095861354086	0	0.118933304673825	0.418124894563724	0
MAP7D1	0.590228032229066	0.0257700922868323	0.155848198532235	0.00173852308871054	0.115695375015505
TSPO2	0.180617997398389	0	0	0	0
ZNF711	0	0	0	0.00784051376699407	0
APOOL	0	0	0	0.000953856743203539	0
AK1	2.15264280294146	0	0.00244260270472674	0.481191508994428	0
ADPRHL2	0	0.143727391699208	0.0818338722554693	0.0789576093255213	0
MOCS1	1.607019139446	0.552760468302677	0.124103518565213	0.15837851012393	0
SLC29A3	2.21954582924842	0.052378388037385	0.39332747003967	0.00219808269108745	0
AGO3	0.172719310373202	0.401596967588166	0.123856419143201	0.00819126482480459	0
PTPRT	2.36361581640902	0.0887546902822023	0.107727162617933	0	0
POU3F4	0	0	0	0	0
SGPL1	0.185936627486518	0.356819728147332	0.252373751911811	0.198477935735472	0.00593564748521448
ENG	0.607335082494617	0	0.685202787300428	0.164130142449297	0
AGO1	0.203848968945116	0.100414985587461	0.752711662335145	0.00207070388763452	0
ADAMTS14	0.9	0	0.295794860661353	0.248696389880024	0
AGO4	0.502182402701225	0.157507284912378	0.169573800472921	0.106025244414344	0
SH3BGRL	0	0	0	0.0589621893106342	0.481924441275814
EIF4EBP2	0.876433141197595	0	0.261544688832715	0.000724010199221396	0
KCNK17	0.951015991217509	0.00486538746632044	0.101530985896816	0	0
PPA1	0.521309246427686	0.111237851040711	0.295282371996288	0.010202467271228	0
CHD6	2.78080794648264	2.26862508773238	0.591822155261523	0.000585903364713803	0
TFAP2E	0.116792719976651	0.0621796473993827	0.0408490803377678	0.00606049947573452	0
PSMB2	0.804119155896647	0.0214853471336734	0.146209143400425	0.0136894656328283	0.774157579257082
SAR1A	1.04575749056068	0	0.0846869323505277	0.0235149932261905	0.110846889656119
NCDN	0	0.128818603377596	0.0456749751322495	0.15419822049724	0
FPGS	0.193494689030223	0	1.18719588737106	0.0117680155699807	0
H2AFY2	0	0.061776371860426	0.232129398710897	0.00474251260334136	0
GLP1R	0.620239653385214	0.00181738551662324	0.0824584354512057	0	0
LPIN3	19.6832750158095	0	0.189327648000325	3.52169146104743e-05	0
CDK9	0.197273195753338	0	1.0201635818176	0.00796390774021068	0
BRWD3	0	0	0	0.0289237520370216	0
C10orf35	0	0.00328624297595552	0	0	0
TOR2A	0.142551414406331	0	0.0436465155477271	0.0103978494236908	0.00547157523029488
TTC16	0.155889562211199	0	0.261719015853442	0.500111385816391	0
TSPAN15	0.615640862897381	0.314126730615505	0.354991200929404	0.00737849038657568	0
TBX22	0	0	0	0	0
C9orf117	0	0	0	0	0
ITM2A	0	0	0	1.66734121916308	0
STXBP1	0.4	0	0.357902252010716	0.0338760832140127	0
TACR2	1.35917600346882	0	0.417222468719581	0.0284346574650889	0
FAM129B	0	0	0.174023982486229	0.0547936192289779	0
MAFB	2.94888989516833	0	0.241933489145561	0.0111282362399883	0
PGK1	0	0	0	0.0904735673590546	0
TRAF3IP1	0.527503505049765	0	0.113333927424024	0.00119326012733773	0
ZMYM6NB	0	0	0	0.122284254465759	0
ATRX	0	0	0	0.000568386998925662	0
ARHGAP40	3.10064485960534	0	0.254802380953996	0	0
DLGAP3	0.298223510317075	0.0113070058358074	0.49443897462277	0.0370597548513444	0
ZNF79	0.175507995608755	0	0.307588668760459	0.0291177551850517	0
PBDC1	0	0	0	0.00923791499821715	0.0103099214312506
MAGEE2	0	0	0	0	0
GLO1	0.721848749616356	0.551869133478984	0.54680785962936	0.0979519221174581	0
GJB3	0.453987201202049	0.0840432172696749	0	0.116857317738772	0
ZDHHC15	0	0	0	0.0190572141304468	0
SLC2A8	1.18	0	0.29522439432348	0.0776659210944294	0
CSMD2	2.5360837073523	0.0663383752096732	0.519848833442156	0	0
VPS26A	0.197273195753338	0.110446527834938	0.168316858276623	0.0318554351761451	0.00246957652640691
UPRT	0	0	0	0.00469183677174524	0
GARNL3	1.27151184463153	0	0.316843227092898	0.0060131727903667	0
CCDC167	5.55513506570931	0	0.114287484573972	0.172581477166184	0
UGT1A4	0.313078376343808	0	0	0	0
UGT1A5	0.141338906251415	0	0	0	0
ANGPTL2	0.663951071032141	0	0	0.25766104659665	0
UGT1A7	0.0602059991327962	0	0	0	0
RPRD1B	0.83660599244854	0	0.1779956763413	0.00915790377346429	0.0310642994387555
TTI1	0.908938498165242	0	0.137131575543371	0.0155563759876403	0
UGT1A1	0.878515979164231	0	0	0	0
CMTR1	3.45154499349597	0.240533705312745	0.35398054060828	0.153424610619983	0
ZBTB34	0.329563496377727	0	0.209893083937088	0.0280655976378695	0
RNF19B	0.331773343561699	0.623769072985576	0.119253924698774	0.0295082619537955	0
VSTM2L	0.895349126175367	0	0.344770897562457	0	0
TMEM54	0	0	0.457271626365373	0	0
ZBTB43	0.526061855342235	0	0.460768192122192	0.00538617570369181	0
HPCA	0.0244125144327509	0	0.398725398984729	0	0
FNDC5	0.032200524748385	0.0512301032133397	0.108373567525736	0.00224814789133256	0
S100PBP	0.0777236896679409	0.132282901255196	0.125119533309023	0.00205185062857929	0
YARS	0	0.0805186290131816	0.0674900653195757	0.0161779273725875	0
RNF8	0.271112282106432	0.227082402901412	0.387388265467628	0.0452178217217464	0
PBX3	1.78925760514965	0	0.573966677930955	0.000858159494411135	0
TBC1D22B	0	0	0.190422214811576	0.00143735651073326	0
RBBP4	0.000537442928006028	0	0.118079842851034	0.000116632762566153	0.0157470307228198
CHIC1	0	0	0	0.206988132912534	0
PIM1	0.972829716861533	0.0442465960974977	0.330024124840792	0.177339714182228	0
ZBTB8A	0.255308865592963	0.0858819889899856	0	0.0451044229284772	0
CDX4	0	0	0	0	0
NAP1L2	0	0	0	1.10276834468327	0
NAP1L6	0	0	0	0	0
PABPC1L2A	0	0	0	0	0
PABPC1L2B	0	0	0	0	0
TSSK3	0.0503623945987599	0.0902808542284602	0.0409494738275997	0.0690083473575826	0
MARCKSL1	0.0503623945987599	0.0796185862832643	0.117168552345441	0.0281851517144273	0
RABEPK	0.0415012745356765	0	0.131872746092467	0.0837183082031623	0
PHKA1	0	0	0	0.454134237383562	0
HDAC1	0.175507995608755	0.0982745969288752	0.39983662793939	0.00997874753151169	0
SCAI	0.239084150010093	0	0.677942340478299	0.0383718634585681	0
GOLGA1	0.193536720756376	0	0.0630623512886067	0.0170074607353883	0
HDAC8	0	0	0	0.000218683506457626	0
SRC	2.92081875395238	0	1.34807879505755	0.0963590958925045	0.016285732872666
OLFML2A	0.0983706426192848	0	0.280471246957189	0.419780932557588	0
FAM167B	0.00861861476162834	0.0117134083173958	0.344510745206877	0	0
DDX50	1.91314416218858	0.165930901905195	0.319255979802271	0.0377123958774025	0
EIF3I	0	0	0.0155108683225763	0.0237591420232518	0.194662378124743
NR5A1	1.05604681431601	0	0.241293756022377	0	0
NEK6	1.7627465833576	0	0.211854425625192	0.0768254291049288	0
MANBAL	0.121815481569014	0	0.130938501049328	8.50493089289567e-05	0
COPS7B	0.288498559618868	0	0.0446500977476023	0.0894726312839864	0
TXLNA	0.187408433183098	0.120562131847014	0.196603422062306	0.0151500527316346	0
GHRH	0.282996448060744	0	0.0536347445837922	0	0
LHX2	0.9	0	0.52543076307522	0	0
DENND1A	0.479303657420888	0	0.413847658187425	0.0657802234417423	0
